duration,poutcome,contact,housing,pdays,previous,campaign,loan,marital,y
615,0,0,1,0,0,1,0,0,0
246,0,2,0,0,0,3,1,1,0
42,0,1,0,0,0,1,1,2,0
217,0,2,0,0,0,1,0,0,0
210,0,0,1,0,0,1,0,0,0
116,0,0,1,0,0,4,0,2,0
200,0,0,1,0,0,1,0,2,0
145,0,0,1,0,0,4,0,2,0
41,0,0,1,0,0,1,0,2,0
192,0,2,1,0,0,2,0,1,0
80,1,2,1,165,2,2,0,2,0
121,0,0,0,0,0,11,0,0,0
106,0,0,1,0,0,3,0,2,0
230,0,2,0,0,0,1,0,2,0
125,0,0,1,0,0,2,0,2,0
67,0,2,1,0,0,1,1,0,0
26,0,0,1,0,0,1,1,2,0
395,0,0,0,0,0,2,0,2,0
603,0,2,0,0,0,2,0,0,0
185,0,2,0,0,0,2,0,2,0
287,0,2,0,0,0,2,0,0,0
149,0,2,1,0,0,1,0,2,0
173,0,2,1,0,0,7,1,2,0
118,0,2,0,0,0,2,0,2,0
314,0,0,0,0,0,1,0,0,0
378,0,2,1,0,0,1,0,2,0
94,1,1,0,130,3,7,0,0,0
108,0,2,1,0,0,4,1,2,0
203,0,2,0,0,0,2,0,2,0
121,0,2,0,0,0,1,0,0,0
489,0,0,1,0,0,2,0,0,0
287,0,0,1,0,0,1,1,0,0
652,1,2,1,370,4,1,0,1,0
612,1,2,1,348,3,2,0,0,0
53,0,2,1,0,0,5,0,2,0
270,0,1,0,0,0,1,1,1,1
442,0,2,1,0,0,1,0,2,1
664,0,2,0,0,0,3,0,0,1
394,0,2,0,0,0,2,0,0,0
230,0,0,0,0,0,3,0,2,0
877,1,2,1,300,2,7,0,2,1
1971,0,1,0,0,0,4,0,2,1
161,0,2,1,0,0,2,0,2,0
188,0,0,1,0,0,5,0,2,0
23,0,2,1,0,0,5,0,2,0
176,0,2,0,0,0,2,0,2,0
26,2,1,0,197,1,2,0,2,0
212,0,0,0,0,0,1,0,0,0
119,0,2,0,0,0,2,0,2,0
205,0,2,1,0,0,5,0,2,0
73,0,0,1,0,0,4,0,2,0
1258,1,2,1,122,2,2,1,2,1
57,0,1,1,0,0,2,0,2,0
115,0,0,0,0,0,2,0,1,0
58,0,0,0,0,0,1,0,2,0
238,0,2,1,0,0,1,0,0,0
207,0,1,1,0,0,3,0,2,0
178,0,2,1,0,0,2,0,0,0
20,0,0,1,0,0,11,0,2,0
188,0,2,0,0,0,3,0,2,1
143,2,2,1,370,2,1,0,2,0
232,3,2,0,96,4,1,0,2,1
127,0,2,0,0,0,2,0,2,0
380,2,2,1,295,1,4,1,2,0
167,0,2,1,0,0,3,0,2,0
796,2,2,0,109,1,1,0,0,1
303,0,2,0,0,0,2,0,2,0
407,0,2,1,0,0,2,0,2,0
229,0,2,0,0,0,1,1,0,0
108,0,2,0,0,0,2,0,0,0
265,0,2,1,0,0,1,0,0,0
168,0,1,0,0,0,1,0,0,0
97,0,2,1,0,0,1,0,0,0
169,2,2,1,346,1,1,0,0,0
103,1,2,0,484,2,2,0,0,0
599,0,0,1,0,0,3,1,2,0
322,0,2,1,0,0,2,0,0,0
304,0,0,1,0,0,1,0,0,0
52,0,2,1,0,0,3,0,2,0
655,0,2,0,0,0,4,0,1,1
101,0,2,1,0,0,2,1,2,0
65,0,2,0,0,0,2,0,0,0
173,0,2,1,0,0,4,0,2,0
162,0,1,1,0,0,3,0,2,0
78,0,2,0,0,0,2,0,2,0
646,0,2,1,0,0,5,0,2,1
114,0,2,0,0,0,2,0,0,0
141,0,0,1,0,0,6,0,1,0
133,0,2,1,0,0,4,0,0,0
1994,0,0,1,0,0,2,0,0,0
140,0,2,0,0,0,2,0,0,0
82,0,2,1,0,0,3,0,2,0
150,0,2,1,0,0,1,0,1,0
605,1,2,0,187,1,1,0,2,0
164,1,1,1,110,2,1,0,2,0
36,0,2,1,0,0,1,0,2,0
290,0,0,1,0,0,2,1,2,0
104,0,1,0,0,0,2,0,2,0
413,0,0,0,0,0,1,0,0,0
153,0,2,1,0,0,1,0,0,0
237,0,0,1,0,0,2,0,1,0
743,0,2,1,0,0,13,0,0,1
82,0,2,0,0,0,4,0,2,0
924,0,2,0,0,0,4,0,1,0
117,0,0,1,0,0,3,0,2,0
550,0,2,0,0,0,4,0,0,1
5,0,0,0,0,0,1,1,0,0
181,0,0,1,0,0,5,0,1,0
325,0,2,0,0,0,2,0,2,0
345,0,0,1,0,0,1,0,2,0
331,0,2,0,0,0,2,0,2,0
112,0,2,1,0,0,1,1,2,0
115,0,0,1,0,0,6,0,1,0
381,0,2,0,0,0,3,0,2,0
119,2,2,0,99,3,1,0,0,0
25,0,0,1,0,0,1,0,0,0
929,0,2,1,0,0,1,0,2,0
429,0,0,1,0,0,1,0,2,0
491,1,2,1,326,1,1,0,2,0
146,0,2,1,0,0,1,0,1,0
191,0,2,0,0,0,2,0,0,0
406,0,2,0,0,0,3,0,2,0
220,0,1,1,0,0,2,0,2,0
253,0,2,0,0,0,5,0,2,0
340,0,1,0,0,0,2,0,2,0
154,0,0,1,0,0,1,0,2,1
121,0,2,0,0,0,4,1,2,0
104,0,2,0,0,0,5,0,2,0
127,2,2,1,258,4,2,0,2,0
144,1,2,0,102,1,1,0,1,1
149,0,2,1,0,0,2,0,0,0
261,3,2,1,184,6,1,0,0,1
87,2,2,0,120,1,1,0,0,0
719,0,2,0,0,0,5,0,2,0
292,0,0,1,0,0,7,0,2,0
145,0,0,1,0,0,1,0,0,0
52,0,2,0,0,0,3,0,2,0
146,2,2,1,281,1,1,0,2,0
451,2,2,1,169,2,1,0,2,1
167,0,0,1,0,0,4,1,1,0
98,0,2,0,0,0,4,0,2,0
238,0,0,1,0,0,2,0,2,0
85,0,2,0,0,0,7,0,0,0
323,0,2,1,0,0,4,0,0,0
116,0,0,0,0,0,1,0,2,0
304,0,2,1,0,0,3,0,2,0
267,0,2,0,0,0,1,0,0,0
201,0,0,1,0,0,2,0,2,0
105,2,2,1,336,2,1,0,2,0
193,0,0,1,0,0,2,0,2,0
113,0,2,1,0,0,1,0,1,0
151,0,0,1,0,0,2,0,2,0
200,0,2,0,0,0,2,0,2,0
145,0,0,1,0,0,1,0,1,0
214,0,2,0,0,0,4,0,2,1
36,0,2,0,0,0,6,1,0,0
58,0,2,1,0,0,2,1,2,0
174,0,0,1,0,0,2,0,2,0
587,0,2,0,0,0,1,0,2,1
112,0,2,0,0,0,1,0,0,0
175,0,2,1,0,0,2,0,2,0
279,0,0,0,0,0,1,0,2,0
270,0,2,1,0,0,1,0,0,1
116,2,2,1,169,3,2,0,2,0
129,0,0,1,0,0,2,0,2,0
38,2,2,1,369,4,2,0,2,0
138,0,0,0,0,0,1,1,2,0
338,0,2,0,0,0,1,0,0,1
565,0,0,0,0,0,3,1,2,0
77,0,2,0,0,0,8,0,2,0
314,2,2,1,124,1,2,1,2,0
179,0,0,0,0,0,2,0,2,0
294,0,0,1,0,0,1,1,2,0
298,0,2,1,0,0,1,0,0,0
427,0,1,1,0,0,2,0,2,0
87,2,2,1,357,4,4,0,2,0
397,0,2,1,0,0,1,0,2,1
344,2,2,0,295,1,1,0,0,1
74,0,2,0,0,0,5,0,2,0
148,0,0,1,0,0,4,0,2,0
161,0,0,0,0,0,3,0,2,0
110,0,0,0,0,0,1,0,1,0
1529,2,2,1,397,1,1,0,2,0
236,3,2,0,104,1,1,0,2,0
89,0,2,1,0,0,2,0,0,0
390,2,2,1,316,1,1,0,2,0
1467,0,0,0,0,0,1,0,2,1
646,0,0,1,0,0,3,1,2,1
183,0,2,1,0,0,1,0,1,0
168,0,2,1,0,0,2,0,0,0
66,0,0,1,0,0,1,0,0,0
160,2,2,0,120,3,3,1,2,0
14,0,2,1,0,0,2,0,0,0
220,0,0,1,0,0,4,0,2,0
1007,0,0,0,0,0,1,1,1,1
149,0,2,0,0,0,13,0,1,0
665,0,0,1,0,0,1,0,2,0
174,0,1,1,0,0,3,0,2,0
105,0,2,0,0,0,1,0,0,0
990,0,2,0,0,0,1,0,0,1
582,0,2,0,0,0,1,0,0,0
136,0,2,1,0,0,1,0,2,0
223,2,2,0,414,4,1,0,0,1
205,0,2,0,0,0,2,0,2,0
214,2,2,1,349,1,1,0,2,0
217,0,2,1,0,0,6,0,1,0
171,3,2,1,96,5,2,0,2,0
50,0,0,1,0,0,1,0,2,0
65,0,0,1,0,0,3,0,2,0
55,0,0,1,0,0,1,0,0,0
256,0,0,0,0,0,3,0,2,0
151,0,0,1,0,0,1,1,2,0
226,0,2,0,0,0,1,0,0,0
97,0,2,1,0,0,5,0,2,0
92,0,1,0,0,0,1,1,2,0
343,0,0,1,0,0,1,0,2,0
493,0,2,1,0,0,5,0,0,0
216,0,2,0,0,0,3,0,0,0
224,1,2,1,105,1,7,0,2,0
190,3,2,0,188,9,1,0,2,1
458,0,2,0,0,0,6,0,2,1
222,2,2,1,154,1,1,0,2,0
612,1,2,1,344,1,1,0,2,0
137,0,1,1,0,0,1,0,2,0
104,0,0,1,0,0,2,0,0,0
206,0,2,0,0,0,4,0,2,0
172,0,2,1,0,0,28,0,2,0
152,0,2,1,0,0,2,0,2,1
114,0,2,1,0,0,1,0,2,0
89,0,2,0,0,0,1,0,2,0
158,0,0,1,0,0,1,0,0,0
326,0,2,0,0,0,11,1,2,0
215,0,0,0,0,0,3,1,2,0
53,0,2,1,0,0,1,0,1,0
71,0,2,0,0,0,11,0,0,0
487,1,2,0,367,2,2,0,2,0
340,2,2,1,175,1,2,0,2,0
183,2,2,0,91,11,1,0,0,0
131,0,2,0,0,0,2,1,1,0
208,2,1,1,247,2,1,0,0,0
311,0,0,0,0,0,5,0,1,0
147,3,2,0,96,8,1,0,2,1
83,0,0,1,0,0,1,0,2,0
775,0,0,1,0,0,3,0,2,1
25,0,2,0,0,0,18,0,2,0
497,0,2,1,0,0,5,0,2,0
180,0,0,1,0,0,1,0,1,0
698,2,2,1,292,1,2,1,1,1
134,0,0,0,0,0,1,0,2,0
223,1,2,1,186,3,2,0,2,0
399,0,2,0,0,0,3,0,2,1
420,0,0,1,0,0,1,0,2,0
233,0,0,1,0,0,3,0,2,0
702,0,2,0,0,0,1,0,2,0
161,2,2,1,209,2,1,0,2,1
110,2,2,1,315,2,1,0,0,0
27,0,2,0,0,0,6,0,2,0
58,2,1,1,334,1,2,0,2,0
68,0,2,0,0,0,1,0,2,0
92,0,2,0,0,0,2,0,2,0
45,0,2,0,0,0,1,1,2,0
79,0,2,1,0,0,1,0,0,0
11,1,2,1,319,2,5,0,0,0
520,0,2,1,0,0,1,0,0,0
86,0,2,0,0,0,1,0,0,0
16,0,2,0,0,0,16,0,2,0
154,0,2,0,0,0,2,0,2,0
91,0,0,1,0,0,1,0,2,0
389,0,2,0,0,0,2,0,0,0
71,0,2,0,0,0,15,1,2,0
111,0,0,1,0,0,3,0,0,0
68,0,0,1,0,0,2,0,2,0
75,2,2,1,177,5,2,0,2,0
212,0,2,0,0,0,1,1,2,0
91,2,2,0,275,1,2,0,2,0
79,0,2,0,0,0,2,0,2,0
646,0,2,0,0,0,2,0,2,0
206,0,2,1,0,0,1,0,2,0
257,2,2,1,474,3,1,0,0,1
81,0,2,0,0,0,2,1,2,0
470,1,2,1,150,5,1,0,2,0
133,0,0,1,0,0,2,0,0,0
230,0,0,0,0,0,2,0,2,0
76,0,2,1,0,0,6,0,2,0
26,0,0,0,0,0,1,0,0,0
154,2,2,1,197,6,2,0,0,0
94,0,2,1,0,0,4,1,2,0
254,0,2,0,0,0,2,0,2,1
1156,0,2,1,0,0,1,1,2,0
248,0,2,0,0,0,5,0,2,0
884,0,2,0,0,0,3,0,2,0
275,0,2,0,0,0,2,1,2,0
200,0,2,1,0,0,2,0,2,0
228,0,0,1,0,0,1,0,1,0
475,0,2,0,0,0,2,0,2,1
393,0,2,0,0,0,5,0,1,0
156,0,2,0,0,0,4,0,2,0
244,0,2,0,0,0,3,0,2,0
118,0,0,1,0,0,1,0,2,0
40,0,2,0,0,0,2,0,0,0
700,0,0,1,0,0,3,0,2,0
97,0,2,1,0,0,3,0,0,0
252,3,2,0,184,3,1,0,0,1
360,0,2,0,0,0,4,1,2,0
235,0,2,0,0,0,1,0,2,0
1521,0,0,1,0,0,1,0,2,0
105,2,2,1,366,2,4,0,2,0
86,0,2,0,0,0,1,1,2,0
484,2,2,0,135,3,1,0,2,0
117,0,1,0,0,0,1,0,0,0
119,0,0,0,0,0,1,0,2,0
359,0,0,1,0,0,1,0,2,0
109,0,1,0,0,0,8,0,2,0
236,0,0,0,0,0,1,0,2,0
203,2,1,0,93,1,3,0,2,0
202,0,0,1,0,0,2,0,2,0
42,0,0,0,0,0,1,1,2,0
21,0,0,0,0,0,1,1,2,0
186,0,2,1,0,0,1,0,0,0
172,0,2,1,0,0,1,0,1,0
527,0,2,1,0,0,1,0,1,0
175,0,1,1,0,0,1,0,2,0
21,0,0,1,0,0,18,0,2,0
370,0,2,0,0,0,4,1,0,0
54,0,0,1,0,0,2,0,2,0
63,0,2,1,0,0,3,0,2,0
116,0,0,1,0,0,3,0,2,0
151,0,0,1,0,0,1,0,1,0
300,0,2,1,0,0,1,0,0,0
48,2,2,1,181,3,1,0,2,0
217,0,0,0,0,0,1,0,2,0
727,0,2,1,0,0,2,0,0,1
193,0,0,1,0,0,1,0,2,0
72,2,2,1,261,1,1,1,2,0
165,0,0,1,0,0,1,0,2,0
345,0,2,0,0,0,10,0,2,0
206,0,0,1,0,0,2,0,2,0
994,0,2,0,0,0,2,1,2,1
127,0,0,1,0,0,2,0,2,0
29,0,0,1,0,0,32,0,2,0
70,0,0,0,0,0,3,0,2,0
40,0,2,1,0,0,2,1,2,0
185,0,1,0,0,0,4,1,2,0
64,0,2,0,0,0,2,0,1,0
97,0,0,0,0,0,1,0,2,0
316,0,2,0,0,0,5,0,2,0
125,2,2,1,249,2,1,0,2,0
233,0,0,1,0,0,1,0,2,0
14,1,0,1,112,4,7,0,1,0
245,0,2,1,0,0,1,0,2,1
109,0,0,1,0,0,1,0,2,0
429,0,2,1,0,0,2,1,2,0
133,0,2,0,0,0,11,0,2,0
70,0,2,0,0,0,2,0,0,0
118,0,0,1,0,0,1,0,2,0
1579,2,2,1,246,4,1,0,0,1
29,0,1,1,0,0,1,1,0,0
173,0,0,0,0,0,1,0,2,0
13,0,2,0,0,0,14,0,2,0
183,2,2,1,338,2,1,0,1,0
175,0,2,1,0,0,2,0,2,0
123,0,0,0,0,0,1,0,2,0
288,1,2,1,137,1,1,0,0,0
19,0,0,1,0,0,18,0,2,0
136,0,2,0,0,0,4,0,2,0
437,0,0,0,0,0,2,0,2,0
1225,0,2,0,0,0,2,0,2,0
526,0,0,1,0,0,8,0,2,0
91,0,2,0,0,0,2,0,1,0
123,0,2,1,0,0,3,0,0,0
62,0,2,1,0,0,1,0,0,0
865,2,2,0,190,1,2,0,2,0
82,0,1,0,0,0,3,0,2,0
219,2,2,1,133,1,7,0,2,0
569,0,2,0,0,0,1,0,2,1
460,0,2,1,0,0,2,0,2,1
238,0,2,1,0,0,3,0,2,0
346,0,2,0,0,0,5,0,0,0
161,0,2,0,0,0,2,0,2,0
51,0,2,0,0,0,9,0,2,0
37,0,1,1,0,0,1,0,2,0
141,1,2,1,297,2,8,1,2,0
173,0,2,0,0,0,2,0,2,0
66,0,0,1,0,0,2,0,2,0
209,0,0,1,0,0,1,1,2,0
1011,0,2,1,0,0,20,0,0,0
147,2,1,1,298,3,2,0,1,0
88,0,2,0,0,0,4,0,0,0
52,0,1,1,0,0,1,0,0,0
544,0,0,1,0,0,3,0,1,0
360,3,1,0,181,5,1,0,0,1
95,0,2,1,0,0,2,0,0,0
322,0,2,0,0,0,1,1,2,0
106,0,0,0,0,0,3,0,2,0
20,0,0,1,0,0,1,0,2,0
178,1,2,1,365,5,7,0,2,0
325,0,0,1,0,0,4,0,2,0
343,0,0,1,0,0,2,1,2,0
213,0,2,0,0,0,4,0,0,1
193,0,2,1,0,0,3,1,2,0
168,0,2,0,0,0,7,1,2,0
423,0,2,0,0,0,1,0,2,1
218,0,0,1,0,0,1,0,1,0
158,0,0,1,0,0,1,0,2,0
433,0,2,1,0,0,1,0,2,0
252,0,0,0,0,0,3,0,2,0
175,0,2,0,0,0,1,0,2,0
192,0,2,0,0,0,1,0,1,0
158,0,2,0,0,0,1,1,0,0
114,0,1,0,0,0,2,0,2,0
246,0,0,1,0,0,1,1,2,0
44,0,1,0,0,0,1,0,0,0
136,0,2,0,0,0,2,0,2,0
247,0,2,1,0,0,2,0,2,0
227,0,0,1,0,0,1,0,0,0
219,0,2,0,0,0,4,0,2,0
326,3,1,0,272,2,2,0,2,1
226,0,0,1,0,0,2,0,2,0
351,0,2,1,0,0,2,0,2,0
341,2,1,0,94,3,4,0,2,0
124,0,1,0,0,0,1,1,2,0
123,0,2,0,0,0,3,0,2,0
244,0,0,1,0,0,6,1,2,0
151,0,2,0,0,0,8,1,2,0
736,0,2,0,0,0,7,0,2,0
109,0,1,1,0,0,1,0,2,0
117,0,1,1,0,0,2,0,2,0
77,0,1,0,0,0,2,1,2,0
42,0,0,1,0,0,1,1,2,0
252,0,2,1,0,0,3,0,2,0
179,0,0,1,0,0,1,0,2,0
106,0,2,0,0,0,3,0,2,0
281,0,1,0,0,0,3,1,2,0
384,0,2,0,0,0,2,0,2,1
217,0,2,1,0,0,1,1,2,0
144,0,2,0,0,0,4,1,2,0
374,0,2,1,0,0,1,1,0,0
298,0,0,0,0,0,1,0,2,0
814,0,2,0,0,0,2,0,2,1
33,0,2,1,0,0,31,0,2,0
128,0,2,1,0,0,2,0,2,0
129,0,2,0,0,0,4,0,2,0
274,0,2,1,0,0,4,0,0,0
984,0,2,1,0,0,1,0,2,1
413,0,0,1,0,0,2,0,0,0
44,2,2,1,355,3,1,0,2,0
70,1,2,1,7,7,4,1,2,0
463,0,2,0,0,0,18,0,0,0
96,0,2,0,0,0,2,0,0,0
276,2,2,1,195,1,1,0,0,0
257,1,2,1,146,9,2,0,2,0
131,0,2,0,0,0,3,0,2,0
586,0,2,1,0,0,2,1,1,0
267,2,2,1,474,1,1,0,2,1
29,0,1,0,0,0,1,0,0,0
65,0,0,0,0,0,6,0,2,0
67,0,2,1,0,0,3,0,0,0
190,3,2,0,82,1,1,0,0,0
287,0,2,0,0,0,2,0,2,0
77,0,0,1,0,0,1,0,0,0
169,0,0,1,0,0,1,1,2,0
25,0,2,1,0,0,1,0,1,0
669,0,0,0,0,0,1,0,1,1
122,0,1,1,0,0,6,0,2,0
269,3,2,0,541,3,3,0,2,1
167,0,1,0,0,0,1,0,2,0
244,0,2,1,0,0,1,1,2,0
99,0,0,1,0,0,6,0,2,0
76,0,0,1,0,0,2,1,2,0
252,0,1,0,0,0,4,1,2,0
213,3,2,0,182,6,3,0,2,1
14,0,0,1,0,0,1,0,0,0
121,0,1,1,0,0,2,0,2,0
153,0,0,1,0,0,1,0,2,0
8,1,2,0,350,3,5,0,2,0
244,0,2,0,0,0,1,0,2,0
67,0,0,0,0,0,2,0,1,0
169,2,2,1,231,2,1,0,2,0
86,0,2,0,0,0,2,0,0,0
277,0,2,0,0,0,2,1,2,0
154,1,2,1,176,1,5,0,2,0
135,0,0,0,0,0,3,0,2,0
392,0,2,1,0,0,1,0,2,0
133,0,0,1,0,0,2,0,1,0
96,3,2,0,109,4,2,0,2,0
446,0,0,1,0,0,1,0,2,1
20,1,2,1,175,15,6,0,0,0
291,0,2,1,0,0,2,0,0,0
214,0,0,0,0,0,8,0,2,0
159,0,2,0,0,0,2,0,2,0
275,0,2,1,0,0,4,1,2,0
128,0,0,1,0,0,3,0,2,0
207,2,1,0,153,1,2,0,2,0
146,0,0,1,0,0,3,0,0,0
22,0,0,1,0,0,1,0,2,0
239,3,2,1,349,3,2,0,0,0
92,0,2,1,0,0,1,0,2,0
149,0,0,1,0,0,4,0,2,0
107,0,1,0,0,0,2,0,2,0
71,0,2,0,0,0,2,0,2,0
122,0,0,1,0,0,6,0,0,0
16,1,2,1,368,1,6,0,0,0
251,0,1,0,0,0,1,0,1,0
215,0,1,0,0,0,3,0,2,0
128,0,2,0,0,0,3,0,2,0
445,0,2,0,0,0,3,0,2,0
76,0,2,0,0,0,2,0,0,0
206,0,2,1,0,0,1,0,1,0
155,0,2,1,0,0,1,1,2,0
429,2,2,1,201,1,1,0,1,0
133,0,0,0,0,0,1,1,2,0
474,1,2,0,95,3,3,0,0,1
578,1,2,1,364,1,1,0,0,0
17,2,2,1,169,2,3,0,0,0
74,0,0,1,0,0,1,0,2,0
239,1,2,1,761,1,3,0,2,1
275,0,2,1,0,0,8,1,1,0
101,1,2,1,362,5,1,0,1,0
671,2,2,0,181,3,1,0,2,1
998,0,2,0,0,0,1,0,0,1
271,0,0,0,0,0,1,0,2,0
133,0,0,1,0,0,3,0,0,0
84,0,0,1,0,0,2,0,2,0
281,0,2,1,0,0,1,0,0,0
250,0,0,1,0,0,1,0,0,0
144,0,2,0,0,0,1,0,2,1
432,0,2,1,0,0,1,0,1,0
411,0,0,0,0,0,1,0,2,0
428,2,2,0,336,6,2,0,2,0
249,2,2,1,335,2,2,0,2,1
235,0,2,0,0,0,3,0,2,0
267,2,2,0,114,2,2,0,0,1
595,0,1,0,0,0,1,0,2,0
28,0,0,0,0,0,4,0,2,0
257,0,2,1,0,0,2,0,0,0
630,0,2,1,0,0,6,0,1,1
747,0,0,1,0,0,5,0,0,0
87,0,2,0,0,0,4,0,2,0
187,0,0,0,0,0,3,0,0,0
452,0,0,1,0,0,2,0,0,0
36,0,0,0,0,0,4,0,2,0
277,0,2,1,0,0,1,0,2,0
118,0,2,1,0,0,1,0,0,0
197,0,2,1,0,0,2,1,1,0
101,0,2,0,0,0,5,1,2,0
282,3,2,1,385,1,2,0,2,1
8,2,2,1,267,4,6,0,2,0
1448,0,1,1,0,0,7,0,2,1
344,0,2,0,0,0,1,0,1,0
12,2,2,1,342,9,8,0,2,0
61,0,0,1,0,0,1,0,2,0
91,0,0,1,0,0,6,0,2,0
162,0,0,1,0,0,3,0,2,0
339,0,0,0,0,0,1,1,1,0
113,0,0,0,0,0,2,0,2,0
558,0,2,0,0,0,1,0,2,1
69,0,0,1,0,0,1,0,2,0
541,2,2,1,295,6,1,1,2,0
429,0,2,0,0,0,1,0,0,0
135,0,0,1,0,0,2,0,1,0
96,2,2,1,111,3,1,0,2,0
68,0,2,1,0,0,2,0,2,0
529,0,2,0,0,0,2,0,0,0
650,0,2,0,0,0,2,0,2,0
69,2,2,1,185,2,1,0,2,0
71,0,2,1,0,0,7,1,2,0
30,0,2,1,0,0,7,0,2,0
9,0,2,1,0,0,19,0,1,0
331,0,2,0,0,0,2,0,2,0
66,0,0,1,0,0,1,0,2,0
26,0,2,1,0,0,6,0,2,0
266,0,0,1,0,0,3,0,2,0
168,0,2,0,0,0,2,0,2,0
316,0,0,0,0,0,1,1,0,0
1006,0,1,0,0,0,2,0,2,1
77,0,2,1,0,0,1,0,2,0
622,0,0,0,0,0,1,0,0,0
494,0,0,1,0,0,2,0,2,0
269,0,0,0,0,0,1,1,1,0
543,2,2,1,321,6,3,0,2,0
268,0,2,0,0,0,6,0,2,0
397,0,2,0,0,0,1,0,2,1
22,2,2,0,114,1,4,0,1,0
51,0,0,1,0,0,2,0,1,0
208,3,2,0,105,2,1,0,0,0
77,2,2,1,185,7,3,0,2,0
450,0,0,1,0,0,2,1,0,0
201,0,2,0,0,0,1,0,0,0
342,1,2,1,332,1,3,0,2,0
181,0,2,0,0,0,2,0,2,0
294,0,2,1,0,0,1,0,0,0
123,2,2,0,186,4,1,0,2,0
172,0,2,1,0,0,1,0,2,0
1022,2,2,1,360,2,1,0,1,0
123,1,2,1,360,3,1,0,0,0
420,0,0,1,0,0,1,0,2,0
119,2,2,1,280,2,2,0,2,0
153,0,2,1,0,0,1,0,2,0
85,0,2,1,0,0,2,0,0,0
260,3,2,0,95,3,3,0,0,1
528,0,0,1,0,0,1,0,2,0
361,0,0,1,0,0,1,0,0,0
59,0,2,1,0,0,4,1,2,0
86,0,0,1,0,0,7,0,1,0
139,0,2,1,0,0,1,1,2,0
219,0,0,1,0,0,4,0,2,0
45,0,1,1,0,0,2,0,2,0
168,0,0,1,0,0,4,0,2,0
268,1,2,0,261,5,1,0,2,1
210,0,0,1,0,0,2,0,2,0
160,0,0,1,0,0,1,0,2,0
1044,0,0,1,0,0,2,0,2,0
601,0,2,0,0,0,1,1,2,0
89,0,0,1,0,0,1,0,2,0
491,0,2,0,0,0,2,1,2,0
139,0,0,1,0,0,1,0,0,0
267,0,0,0,0,0,3,0,0,0
88,0,2,0,0,0,3,1,2,0
134,0,2,1,0,0,1,0,0,0
126,0,0,1,0,0,2,0,2,0
191,0,2,1,0,0,1,1,0,0
267,1,2,1,270,3,4,0,1,0
5,2,1,1,150,6,3,0,0,0
560,0,0,0,0,0,2,0,0,0
138,0,2,1,0,0,8,0,2,0
188,0,2,0,0,0,4,0,2,0
262,2,2,1,352,2,2,1,2,0
836,0,2,0,0,0,3,0,0,1
150,0,2,0,0,0,4,0,0,0
44,0,2,1,0,0,2,0,0,0
11,0,2,0,0,0,17,1,0,0
123,0,1,1,0,0,1,0,1,0
150,0,0,1,0,0,2,1,2,0
255,1,2,0,2,4,2,1,2,0
92,0,2,0,0,0,5,0,0,0
112,0,2,1,0,0,7,0,2,0
554,0,0,0,0,0,1,0,2,1
109,0,2,0,0,0,2,0,2,0
781,0,2,0,0,0,1,0,2,1
116,0,2,0,0,0,1,0,0,0
363,1,2,1,173,24,1,0,2,0
82,0,2,0,0,0,2,0,2,0
167,0,2,0,0,0,3,0,2,0
220,2,2,1,190,1,1,0,2,0
546,0,2,1,0,0,1,0,0,0
1124,0,2,0,0,0,2,0,0,1
141,0,0,1,0,0,1,0,2,0
188,1,2,0,161,2,1,0,2,0
107,2,2,1,371,3,4,0,0,0
320,0,0,1,0,0,4,0,2,0
244,0,2,1,0,0,3,0,2,0
319,0,2,1,0,0,2,0,0,0
147,0,0,0,0,0,2,0,2,0
114,1,2,0,467,5,6,0,2,0
400,0,2,1,0,0,2,1,2,0
79,0,2,1,0,0,3,1,2,0
29,0,0,0,0,0,4,0,2,0
97,0,2,1,0,0,2,0,2,0
187,0,0,1,0,0,5,0,1,0
201,0,0,0,0,0,1,0,2,0
280,2,2,0,75,1,1,0,2,0
150,0,0,0,0,0,1,0,2,0
129,0,2,0,0,0,1,0,1,0
516,0,2,0,0,0,1,0,0,0
127,0,0,1,0,0,2,0,2,0
174,0,0,0,0,0,2,0,0,0
82,0,2,1,0,0,5,0,2,0
1516,0,0,1,0,0,2,0,0,0
204,0,0,1,0,0,1,0,1,0
109,0,0,0,0,0,1,1,1,0
378,0,2,0,0,0,1,0,2,0
152,0,0,1,0,0,11,0,0,0
185,0,2,0,0,0,1,0,2,1
317,0,2,1,0,0,1,0,0,0
27,0,0,1,0,0,1,0,2,0
205,0,2,0,0,0,6,0,0,0
46,2,1,1,182,2,1,0,2,0
978,1,2,0,189,1,2,0,2,0
45,0,2,1,0,0,5,1,0,0
145,0,0,1,0,0,6,0,2,0
138,0,2,1,0,0,1,0,1,0
720,0,0,1,0,0,2,0,1,0
362,0,0,0,0,0,1,1,1,0
90,0,2,1,0,0,6,0,2,0
214,0,0,1,0,0,1,1,0,0
142,2,2,1,259,17,3,0,2,0
241,0,0,1,0,0,3,0,2,0
148,0,1,1,0,0,6,1,2,0
227,0,0,0,0,0,6,0,2,0
126,0,2,0,0,0,2,0,0,0
410,0,0,1,0,0,1,0,2,0
243,0,2,1,0,0,2,0,2,0
171,0,0,1,0,0,2,0,2,0
147,0,0,1,0,0,1,0,0,0
91,0,0,1,0,0,1,0,2,0
332,2,2,1,183,1,1,0,2,0
471,0,2,1,0,0,2,0,2,0
